ActivityID,DealID,RepID,ActivityDateKey,ActivityType,DurationMinutes,ProductCategory
24131,12489,119,20250605,Meeting,43,Security
24132,12489,119,20250606,Call,16,Security
24133,12489,143,20250609,Workshop,176,Security
24134,12490,115,20250402,Email,15,Analytics
24135,12490,115,20250403,Email,14,Analytics
24136,12490,115,20250408,Email,13,Analytics
24137,12490,115,20250409,Call,41,Analytics
24138,12491,155,20250317,Email,10,BI Reporting
24139,12491,155,20250319,Email,5,BI Reporting
24140,12491,155,20250324,Email,12,BI Reporting
24141,12492,101,20250306,Email,8,CRM
24142,12492,101,20250307,Call,17,CRM
24143,12492,101,20250310,Meeting,72,CRM
24144,12492,101,20250318,Email,13,CRM
24145,12492,101,20250319,Call,23,CRM
24146,12493,133,20250312,Demo,110,BI Reporting
24147,12493,133,20250312,Email,9,BI Reporting
24148,12493,118,20250312,Demo,71,BI Reporting
24149,12493,133,20250312,Email,7,BI Reporting
24150,12493,133,20250312,Call,29,BI Reporting
24151,12493,133,20250313,Call,19,BI Reporting
24152,12493,133,20250313,Email,11,BI Reporting
24153,12493,133,20250314,Meeting,37,BI Reporting
24154,12493,133,20250314,Email,13,BI Reporting
24155,12493,133,20250314,Email,8,BI Reporting
24156,12493,118,20250317,Demo,106,BI Reporting
24157,12493,133,20250317,Email,13,BI Reporting
24158,12493,133,20250317,Email,14,BI Reporting
24159,12493,133,20250318,Email,8,BI Reporting
24160,12493,133,20250318,Email,10,BI Reporting
24161,12493,133,20250319,Meeting,66,BI Reporting
24162,12493,133,20250319,Workshop,184,BI Reporting
24163,12493,133,20250319,Email,10,BI Reporting
24172,12495,103,20250312,Call,22,Analytics
24173,12495,103,20250314,Call,42,Analytics
24174,12495,103,20250318,Call,27,Analytics
24175,12495,103,20250320,Call,24,Analytics
24176,12496,118,20250327,Workshop,195,HR Tech
24177,12496,144,20250327,Call,26,HR Tech
24178,12496,144,20250328,Meeting,49,HR Tech
24179,12496,142,20250331,Demo,96,HR Tech
24180,12496,144,20250331,Call,20,HR Tech
24181,12496,144,20250331,Call,40,HR Tech
24182,12496,144,20250401,Demo,102,HR Tech
24183,12496,144,20250401,Demo,115,HR Tech
24184,12496,144,20250401,Demo,98,HR Tech
24185,12496,144,20250401,Call,36,HR Tech
24186,12496,144,20250401,Meeting,73,HR Tech
24187,12496,144,20250402,Email,5,HR Tech
24188,12496,144,20250402,Email,9,HR Tech
24189,12496,144,20250402,Email,7,HR Tech
24190,12496,144,20250403,Call,38,HR Tech
24191,12496,144,20250403,Call,18,HR Tech
24192,12496,144,20250403,Meeting,48,HR Tech
24193,12496,144,20250404,Workshop,240,HR Tech
24194,12496,144,20250407,Email,13,HR Tech
24195,12497,111,20251028,Meeting,44,HR Tech
24196,12497,111,20251029,Meeting,38,HR Tech
24197,12497,111,20251030,Call,29,HR Tech
24198,12497,111,20251031,Meeting,71,HR Tech
24199,12497,111,20251124,Email,9,HR Tech
24200,12497,111,20251125,Email,15,HR Tech
24201,12497,111,20251126,Call,36,HR Tech
24202,12497,111,20251127,Meeting,63,HR Tech
24211,12499,146,20251217,Meeting,65,HR Tech
24212,12499,146,20251218,Email,11,HR Tech
24213,12499,146,20251222,Call,36,HR Tech
24214,12499,146,20251222,Call,25,HR Tech
24215,12499,146,20260120,Email,15,HR Tech
24216,12499,146,20260121,Call,29,HR Tech
24217,12499,146,20260122,Meeting,44,HR Tech
24218,12499,146,20260202,Demo,89,HR Tech
24219,12499,146,20260203,Email,14,HR Tech
24220,12499,146,20260204,Email,14,HR Tech
24221,12499,146,20260210,Email,13,HR Tech
24222,12499,146,20260211,Email,10,HR Tech
24223,12499,146,20260212,Demo,78,HR Tech
24224,12500,135,20251230,Email,11,Security
24225,12500,135,20251231,Meeting,45,Security
24226,12500,135,20260105,Call,27,Security
24227,12500,104,20260105,Workshop,155,Security
24228,12500,135,20260105,Workshop,128,Security
24229,12500,135,20260105,Call,40,Security
24230,12500,135,20260105,Call,15,Security
24231,12500,135,20260105,Email,7,Security
24232,12500,152,20260105,Demo,93,Security
24233,12500,135,20260106,Call,35,Security
24234,12500,135,20260106,Email,14,Security
24235,12501,106,20250325,Email,14,Security
24236,12501,106,20250326,Call,15,Security
24237,12501,106,20250326,Call,35,Security
24238,12501,106,20250327,Call,41,Security
24239,12501,106,20250327,Meeting,86,Security
24240,12502,122,20250401,Email,6,CRM
24241,12502,122,20250402,Call,25,CRM
24242,12502,122,20250402,Meeting,66,CRM
24243,12502,122,20250403,Meeting,51,CRM
24244,12503,124,20250331,Call,44,BI Reporting
24245,12503,114,20250401,Demo,96,BI Reporting
24246,12503,124,20250402,Email,9,BI Reporting
24247,12503,124,20250403,Email,11,BI Reporting
24248,12503,118,20250404,Demo,110,BI Reporting
24249,12503,124,20250415,Email,15,BI Reporting
24250,12503,124,20250416,Meeting,31,BI Reporting
24251,12503,124,20250417,Meeting,62,BI Reporting
24252,12503,124,20250422,Email,9,BI Reporting
24253,12503,124,20250425,Call,18,BI Reporting
24254,12503,124,20250428,Email,13,BI Reporting
24255,12503,124,20250429,Call,24,BI Reporting
24256,12503,124,20250430,Email,15,BI Reporting
24257,12504,153,20250305,Email,7,Analytics
24258,12504,153,20250305,Call,29,Analytics
24259,12504,153,20250305,Call,45,Analytics
24260,12505,122,20250326,Call,22,Analytics
24261,12505,122,20250327,Email,5,Analytics
24262,12505,122,20250328,Meeting,64,Analytics
24263,12505,122,20250331,Meeting,45,Analytics
24264,12506,112,20250404,Call,38,Security
24265,12506,112,20250407,Call,25,Security
24266,12506,112,20250429,Meeting,82,Security
24267,12507,107,20250407,Call,24,BI Reporting
24268,12507,107,20250408,Email,13,BI Reporting
24269,12507,107,20250409,Meeting,78,BI Reporting
24270,12507,107,20250410,Meeting,53,BI Reporting
24271,12507,107,20250411,Demo,98,BI Reporting
24272,12507,107,20250414,Email,5,BI Reporting
24273,12507,107,20250415,Email,5,BI Reporting
24274,12507,107,20250416,Email,12,BI Reporting
24275,12507,107,20250417,Email,7,BI Reporting
24276,12507,107,20250425,Meeting,60,BI Reporting
24277,12507,107,20250428,Call,44,BI Reporting
24278,12507,107,20250429,Email,15,BI Reporting
24279,12507,143,20250430,Workshop,164,BI Reporting
24280,12507,107,20250502,Email,14,BI Reporting
24281,12507,143,20250505,Demo,87,BI Reporting
24282,12507,107,20250506,Email,5,BI Reporting
24283,12507,107,20250507,Demo,92,BI Reporting
24284,12508,103,20250319,Meeting,43,HR Tech
24285,12508,103,20250320,Email,15,HR Tech
24286,12508,103,20250321,Call,37,HR Tech
24287,12508,103,20250321,Email,12,HR Tech
24288,12508,103,20250324,Call,25,HR Tech
24289,12508,103,20250324,Email,7,HR Tech
24290,12508,103,20250325,Email,14,HR Tech
24291,12508,103,20250325,Email,14,HR Tech
24292,12508,103,20250326,Call,24,HR Tech
24293,12508,103,20250326,Email,10,HR Tech
24294,12508,103,20250327,Call,25,HR Tech
24295,12508,103,20250327,Meeting,63,HR Tech
24296,12508,103,20250328,Email,7,HR Tech
24297,12508,103,20250328,Email,12,HR Tech
24298,12508,103,20250331,Email,10,HR Tech
24299,12508,103,20250401,Meeting,44,HR Tech
24300,12509,115,20251222,Call,28,Analytics
24301,12509,115,20251223,Meeting,69,Analytics
24302,12509,115,20251224,Email,10,Analytics
24303,12509,115,20251229,Call,31,Analytics
24304,12509,115,20251229,Email,9,Analytics
24305,12509,115,20251230,Call,18,Analytics
24306,12509,115,20260202,Call,28,Analytics
24307,12509,115,20260202,Call,39,Analytics
24308,12509,115,20260204,Meeting,43,Analytics
24309,12510,106,20250321,Meeting,30,Security
24310,12510,106,20250325,Call,17,Security
24311,12510,106,20250327,Email,5,Security
24312,12510,106,20250401,Email,7,Security
24313,12511,147,20250314,Meeting,60,HR Tech
24314,12511,147,20250324,Call,23,HR Tech
24315,12511,147,20250327,Email,13,HR Tech
24316,12512,150,20250325,Email,9,CRM
24317,12512,150,20250401,Email,12,CRM
24318,12512,150,20250402,Meeting,35,CRM
24319,12513,153,20251230,Email,5,Security
24320,12513,153,20251231,Call,33,Security
24321,12513,153,20260105,Meeting,85,Security
24322,12513,153,20260105,Meeting,40,Security
24323,12513,153,20260105,Meeting,52,Security
24324,12513,153,20260107,Call,35,Security
24325,12513,153,20260107,Call,45,Security
24326,12513,153,20260112,Email,12,Security
24327,12513,153,20260112,Email,12,Security
24328,12513,153,20260112,Email,8,Security
24329,12513,153,20260113,Call,24,Security
24330,12514,143,20250312,Demo,120,BI Reporting
24331,12514,110,20250312,Call,19,BI Reporting
24332,12514,110,20250313,Call,44,BI Reporting
24333,12514,104,20250314,Workshop,205,BI Reporting
24334,12514,110,20250314,Meeting,54,BI Reporting
24335,12514,110,20250317,Email,6,BI Reporting
24336,12514,110,20250317,Email,9,BI Reporting
24337,12514,110,20250317,Demo,108,BI Reporting
24338,12514,110,20250317,Meeting,88,BI Reporting
24339,12514,104,20250317,Demo,90,BI Reporting
24340,12514,110,20250317,Call,27,BI Reporting
24341,12514,110,20250318,Call,43,BI Reporting
24342,12514,110,20250318,Email,14,BI Reporting
24343,12514,110,20250319,Meeting,46,BI Reporting
24344,12514,110,20250320,Meeting,90,BI Reporting
24345,12514,110,20250320,Email,10,BI Reporting
24346,12514,110,20250320,Meeting,72,BI Reporting
24356,12516,138,20250318,Email,5,BI Reporting
24357,12516,138,20250319,Email,8,BI Reporting
24358,12516,138,20250320,Call,31,BI Reporting
24359,12517,147,20250320,Call,19,HR Tech
24360,12517,147,20250320,Call,40,HR Tech
24361,12517,147,20250320,Email,7,HR Tech
24362,12517,147,20250321,Call,25,HR Tech
24363,12517,147,20250321,Email,10,HR Tech
24364,12518,113,20250324,Call,37,BI Reporting
24365,12518,113,20250324,Call,24,BI Reporting
24366,12518,113,20250325,Meeting,53,BI Reporting
24367,12518,113,20250325,Email,5,BI Reporting
24368,12518,113,20250325,Email,8,BI Reporting
24369,12518,113,20250325,Demo,91,BI Reporting
24370,12518,113,20250325,Demo,110,BI Reporting
24371,12518,113,20250325,Call,40,BI Reporting
24372,12518,113,20250326,Call,40,BI Reporting
24373,12518,113,20250326,Meeting,48,BI Reporting
24374,12518,113,20250326,Demo,63,BI Reporting
24375,12518,113,20250326,Email,8,BI Reporting
24376,12518,113,20250327,Call,39,BI Reporting
24377,12518,142,20250327,Demo,74,BI Reporting
24378,12518,113,20250328,Email,8,BI Reporting
24379,12518,113,20250328,Call,38,BI Reporting
24380,12518,152,20250328,Demo,82,BI Reporting
24381,12518,113,20250331,Meeting,75,BI Reporting
24382,12518,113,20250331,Email,14,BI Reporting
24383,12519,119,20250314,Email,14,Security
24384,12519,119,20250314,Call,18,Security
24385,12519,119,20250314,Call,36,Security
24386,12519,119,20250314,Email,6,Security
24387,12519,143,20250314,Demo,115,Security
24388,12519,119,20250314,Call,35,Security
24389,12519,119,20250314,Meeting,66,Security
24390,12519,119,20250317,Email,6,Security
24391,12519,119,20250317,Meeting,37,Security
24392,12519,119,20250317,Meeting,32,Security
24393,12519,119,20250318,Meeting,73,Security
24394,12519,119,20250318,Call,25,Security
24395,12519,119,20250318,Email,14,Security
24396,12519,119,20250318,Demo,63,Security
24397,12519,119,20250318,Email,12,Security
24398,12520,105,20250317,Call,22,BI Reporting
24399,12520,105,20250318,Call,32,BI Reporting
24400,12520,105,20250319,Call,29,BI Reporting
24401,12520,105,20250320,Meeting,31,BI Reporting
24402,12520,105,20250321,Call,23,BI Reporting
24403,12520,105,20250324,Email,15,BI Reporting
24404,12520,105,20250325,Meeting,85,BI Reporting
24405,12520,105,20250326,Email,7,BI Reporting
24406,12520,105,20250327,Meeting,53,BI Reporting
24407,12520,105,20250331,Email,6,BI Reporting
24408,12520,105,20250401,Demo,80,BI Reporting
24409,12520,105,20250402,Call,32,BI Reporting
24410,12520,105,20250403,Meeting,61,BI Reporting
24411,12520,105,20250404,Meeting,32,BI Reporting
24412,12520,105,20250407,Meeting,75,BI Reporting
24413,12520,105,20250408,Call,34,BI Reporting
24414,12520,105,20250409,Email,12,BI Reporting
24415,12520,105,20250410,Email,13,BI Reporting
24427,12522,129,20250324,Call,23,Security
24428,12522,129,20250325,Email,10,Security
24429,12522,129,20250428,Call,28,Security
24430,12523,113,20250318,Email,5,Analytics
24431,12523,113,20250319,Email,11,Analytics
24432,12523,113,20250320,Email,13,Analytics
24433,12523,113,20250321,Call,33,Analytics
24434,12523,143,20250324,Demo,62,Analytics
24435,12523,113,20250324,Workshop,157,Analytics
24436,12523,113,20250325,Workshop,160,Analytics
24437,12523,113,20250326,Meeting,64,Analytics
24438,12523,113,20250327,Call,35,Analytics
24439,12523,142,20250328,Demo,73,Analytics
24440,12523,113,20250331,Email,12,Analytics
24441,12523,113,20250401,Call,24,Analytics
24442,12523,113,20250402,Email,15,Analytics
24443,12523,113,20250402,Call,35,Analytics
24444,12523,113,20250403,Call,25,Analytics
24445,12523,113,20250404,Email,14,Analytics
24446,12523,113,20250407,Meeting,37,Analytics
24447,12524,125,20250715,Email,13,Analytics
24448,12524,125,20250716,Email,11,Analytics
24449,12524,125,20250718,Meeting,86,Analytics
24450,12524,125,20250721,Meeting,46,Analytics
24451,12524,125,20250722,Meeting,71,Analytics
24452,12524,125,20250731,Email,11,Analytics
24453,12524,125,20250805,Meeting,60,Analytics
24454,12524,125,20250806,Email,7,Analytics
24455,12524,125,20250807,Email,14,Analytics
24456,12524,125,20250808,Email,6,Analytics
24457,12524,125,20250811,Call,39,Analytics
24458,12525,107,20250401,Email,15,Analytics
24459,12525,107,20250402,Call,28,Analytics
24460,12525,107,20250404,Meeting,60,Analytics
24461,12525,107,20250407,Meeting,44,Analytics
24462,12526,112,20250328,Call,15,CRM
24463,12526,112,20250328,Email,12,CRM
24464,12526,112,20250331,Demo,98,CRM
24465,12526,112,20250402,Meeting,57,CRM
24466,12526,112,20250402,Email,8,CRM
24467,12526,112,20250403,Meeting,67,CRM
24468,12526,112,20250407,Meeting,83,CRM
24469,12526,112,20250408,Email,12,CRM
24470,12526,112,20250408,Email,11,CRM
24471,12526,112,20250409,Email,9,CRM
24472,12526,112,20250409,Call,15,CRM
24473,12526,112,20250410,Meeting,61,CRM
24474,12526,112,20250411,Call,31,CRM
24475,12526,143,20250411,Demo,97,CRM
24476,12526,112,20250414,Demo,85,CRM
24477,12526,112,20250414,Call,43,CRM
24478,12526,112,20250415,Call,27,CRM
24479,12526,104,20250416,Demo,75,CRM
24480,12526,112,20250417,Demo,62,CRM
24481,12526,112,20250424,Workshop,167,CRM
24482,12526,112,20250424,Call,16,CRM
24483,12527,111,20250325,Call,16,HR Tech
24484,12527,111,20250326,Email,13,HR Tech
24485,12527,111,20250327,Email,6,HR Tech
24486,12527,111,20250328,Workshop,134,HR Tech
24487,12527,111,20250331,Call,27,HR Tech
24488,12527,111,20250401,Call,28,HR Tech
24489,12527,111,20250402,Call,40,HR Tech
24490,12527,111,20250411,Meeting,64,HR Tech
24491,12527,111,20250414,Call,45,HR Tech
24492,12527,111,20250415,Email,5,HR Tech
24493,12527,111,20250416,Call,34,HR Tech
24494,12527,111,20250417,Email,11,HR Tech
24495,12527,111,20250422,Meeting,71,HR Tech
24496,12527,111,20250505,Call,41,HR Tech
24497,12527,148,20250506,Demo,93,HR Tech
24498,12527,111,20250507,Email,11,HR Tech
24499,12527,111,20250508,Email,5,HR Tech
24500,12527,111,20250509,Email,8,HR Tech
24501,12527,111,20250512,Email,14,HR Tech
24502,12528,105,20250304,Email,14,Security
24503,12528,105,20250305,Call,15,Security
24504,12528,105,20250306,Call,31,Security
24505,12528,105,20250310,Email,8,Security
24506,12528,105,20250311,Call,23,Security
24507,12529,144,20251103,Email,5,BI Reporting
24508,12529,142,20251105,Workshop,184,BI Reporting
24509,12529,144,20251106,Meeting,76,BI Reporting
24510,12529,144,20251107,Call,19,BI Reporting
24511,12529,144,20251110,Call,18,BI Reporting
24512,12529,144,20251222,Email,15,BI Reporting
24513,12529,144,20251222,Email,6,BI Reporting
24514,12529,144,20251224,Email,5,BI Reporting
24515,12529,144,20251229,Email,7,BI Reporting
24516,12529,144,20260126,Call,21,BI Reporting
24517,12529,144,20260128,Email,6,BI Reporting
24518,12529,144,20260129,Email,5,BI Reporting
24519,12529,144,20260130,Meeting,80,BI Reporting
24520,12530,107,20250324,Meeting,68,CRM
24521,12530,107,20250403,Meeting,42,CRM
24522,12530,107,20250407,Call,28,CRM
24523,12531,129,20250304,Email,7,CRM
24524,12531,129,20250304,Call,24,CRM
24525,12531,129,20250305,Call,31,CRM
24526,12531,129,20250305,Meeting,73,CRM
24527,12531,129,20250306,Meeting,58,CRM
24528,12531,129,20250306,Demo,77,CRM
24529,12531,129,20250307,Workshop,170,CRM
24530,12531,129,20250307,Call,18,CRM
24531,12531,129,20250307,Meeting,40,CRM
24532,12531,129,20250307,Demo,116,CRM
24533,12531,129,20250310,Call,24,CRM
24534,12531,129,20250310,Email,14,CRM
24535,12532,113,20250409,Call,18,CRM
24536,12532,113,20250410,Email,8,CRM
24537,12532,113,20250411,Call,45,CRM
24538,12532,113,20250414,Email,9,CRM
24539,12532,113,20250415,Email,7,CRM
24540,12532,113,20250415,Email,15,CRM
24541,12532,113,20250416,Meeting,85,CRM
24542,12532,113,20250416,Email,8,CRM
24543,12532,114,20250417,Demo,62,CRM
24544,12532,113,20250417,Email,11,CRM
24545,12532,113,20250422,Call,18,CRM
24546,12532,113,20250422,Email,5,CRM
24547,12532,113,20250423,Email,13,CRM
24548,12532,148,20250423,Demo,72,CRM
24549,12532,113,20250424,Email,7,CRM
24550,12532,113,20250425,Email,8,CRM
24551,12532,113,20250428,Meeting,77,CRM
24552,12532,113,20250429,Email,15,CRM
24553,12533,127,20250514,Email,12,Security
24554,12533,127,20250625,Meeting,79,Security
24555,12534,131,20250320,Email,9,CRM
24556,12534,114,20250321,Workshop,163,CRM
24557,12534,131,20250324,Call,28,CRM
24558,12534,148,20250325,Workshop,135,CRM
24559,12534,131,20250325,Email,9,CRM
24560,12534,131,20250326,Email,15,CRM
24561,12534,131,20250326,Meeting,70,CRM
24562,12534,131,20250327,Email,10,CRM
24563,12534,131,20250328,Call,18,CRM
24564,12534,131,20250328,Email,11,CRM
24565,12534,131,20250331,Email,9,CRM
24566,12534,131,20250331,Call,34,CRM
24567,12534,131,20250401,Call,32,CRM
24568,12534,131,20250402,Email,15,CRM
24569,12534,131,20250403,Email,12,CRM
24570,12535,110,20250414,Email,13,Analytics
24571,12535,110,20250415,Demo,78,Analytics
24572,12535,110,20250416,Call,44,Analytics
24573,12535,110,20250417,Email,15,Analytics
24574,12535,110,20250422,Demo,92,Analytics
24575,12535,114,20250430,Demo,64,Analytics
24576,12535,110,20250502,Email,6,Analytics
24577,12535,110,20250505,Meeting,77,Analytics
24578,12535,110,20250506,Email,5,Analytics
24579,12535,110,20250508,Call,30,Analytics
24580,12535,110,20250509,Meeting,32,Analytics
24581,12535,143,20250512,Demo,75,Analytics
24582,12535,110,20250513,Call,28,Analytics
24583,12536,153,20260109,Call,24,HR Tech
24584,12536,153,20260112,Email,8,HR Tech
24585,12536,153,20260112,Meeting,36,HR Tech
24586,12536,153,20260112,Email,9,HR Tech
24587,12536,153,20260119,Meeting,79,HR Tech
24588,12536,153,20260126,Email,13,HR Tech
24589,12536,153,20260127,Email,6,HR Tech
24590,12536,153,20260130,Call,32,HR Tech
24591,12537,125,20260112,Meeting,40,BI Reporting
24592,12537,125,20260112,Meeting,40,BI Reporting
24593,12537,125,20260112,Email,6,BI Reporting
24594,12537,125,20260114,Email,6,BI Reporting
24595,12537,125,20260209,Email,15,BI Reporting
24596,12537,125,20260209,Email,5,BI Reporting
24597,12537,125,20260209,Call,43,BI Reporting
24598,12537,125,20260209,Call,31,BI Reporting
24599,12537,125,20260209,Email,6,BI Reporting
24600,12537,143,20260210,Demo,68,BI Reporting
24601,12537,125,20260210,Email,6,BI Reporting
24606,12539,129,20250311,Meeting,60,Analytics
24607,12539,129,20250312,Call,18,Analytics
24608,12539,129,20250318,Meeting,41,Analytics
24609,12539,129,20250320,Call,43,Analytics
24610,12540,138,20251124,Email,13,HR Tech
24611,12540,138,20251124,Email,13,HR Tech
24612,12540,138,20251124,Email,9,HR Tech
24613,12540,138,20251127,Call,44,HR Tech
24614,12540,138,20251204,Call,27,HR Tech
24615,12540,138,20251205,Call,42,HR Tech
24616,12540,138,20251208,Email,7,HR Tech
24617,12540,138,20251208,Call,20,HR Tech
24618,12540,138,20260107,Email,12,HR Tech
24619,12540,138,20260108,Email,15,HR Tech
24620,12541,131,20251208,Email,12,Security
24621,12541,131,20251208,Email,13,Security
24622,12541,131,20251209,Email,9,Security
24623,12541,131,20251210,Email,11,Security
24624,12541,131,20251215,Call,29,Security
24625,12541,131,20251215,Meeting,64,Security
24626,12541,131,20251229,Call,27,Security
24627,12541,131,20251230,Email,14,Security
24628,12541,131,20251230,Call,18,Security
24629,12541,104,20260105,Demo,94,Security
24630,12541,131,20260105,Call,35,Security
24631,12542,138,20250328,Email,6,Analytics
24632,12542,138,20250331,Meeting,44,Analytics
24633,12542,138,20250403,Email,11,Analytics
24634,12543,101,20250318,Meeting,89,BI Reporting
24635,12543,101,20250319,Call,32,BI Reporting
24636,12543,101,20250320,Call,41,BI Reporting
24637,12543,101,20250321,Call,26,BI Reporting
24638,12543,101,20250325,Call,16,BI Reporting
24639,12544,121,20250318,Call,30,Security
24640,12544,121,20250320,Call,19,Security
24641,12544,121,20250325,Email,5,Security
24642,12545,130,20250414,Meeting,84,CRM
24643,12545,130,20250415,Email,14,CRM
24644,12545,152,20250416,Demo,118,CRM
24645,12545,130,20250417,Email,6,CRM
24646,12545,130,20250422,Call,41,CRM
24647,12545,130,20250423,Demo,116,CRM
24648,12545,130,20250424,Email,9,CRM
24649,12545,130,20250521,Email,10,CRM
24650,12545,130,20250522,Call,26,CRM
24651,12545,130,20250523,Meeting,43,CRM
24652,12545,130,20250526,Call,33,CRM
24653,12545,130,20250526,Email,8,CRM
24654,12545,130,20250527,Call,37,CRM
24655,12545,130,20250527,Call,23,CRM
24656,12545,143,20250528,Demo,65,CRM
24657,12545,130,20250528,Email,9,CRM
24658,12545,130,20250529,Call,22,CRM
24659,12545,130,20250529,Email,8,CRM
24660,12545,130,20250530,Demo,77,CRM
24661,12545,130,20250602,Meeting,34,CRM
24662,12546,154,20260116,Email,9,BI Reporting
24663,12546,154,20260119,Email,12,BI Reporting
24664,12546,154,20260119,Email,9,BI Reporting
24665,12546,154,20260120,Call,40,BI Reporting
24666,12546,154,20260121,Email,14,BI Reporting
24667,12546,154,20260216,Call,22,BI Reporting
24668,12546,154,20260216,Call,37,BI Reporting
24669,12546,154,20260216,Email,13,BI Reporting
24670,12546,154,20260218,Email,13,BI Reporting
24671,12546,154,20260218,Meeting,39,BI Reporting
24672,12546,154,20260223,Call,29,BI Reporting
24673,12546,154,20260223,Meeting,66,BI Reporting
24674,12546,154,20260223,Email,11,BI Reporting
24675,12546,154,20260223,Call,21,BI Reporting
24676,12547,154,20250325,Email,9,BI Reporting
24677,12547,154,20250326,Email,7,BI Reporting
24678,12547,154,20250327,Email,9,BI Reporting
24679,12548,101,20250317,Meeting,34,HR Tech
24680,12548,101,20250318,Call,16,HR Tech
24681,12548,101,20250319,Email,13,HR Tech
24682,12548,101,20250320,Call,26,HR Tech
24683,12548,101,20250321,Call,25,HR Tech
24684,12548,101,20250324,Email,10,HR Tech
24685,12548,101,20250403,Meeting,83,HR Tech
24686,12548,101,20250404,Call,23,HR Tech
24687,12548,101,20250407,Email,5,HR Tech
24688,12548,101,20250408,Demo,104,HR Tech
24689,12548,101,20250408,Email,15,HR Tech
24690,12548,101,20250409,Call,42,HR Tech
24691,12548,101,20250409,Email,12,HR Tech
24692,12548,101,20250410,Call,23,HR Tech
24693,12548,101,20250410,Email,8,HR Tech
24694,12548,101,20250411,Call,42,HR Tech
24695,12548,101,20250414,Email,9,HR Tech
24696,12548,101,20250430,Call,32,HR Tech
24697,12548,101,20250502,Call,28,HR Tech
24698,12548,101,20250505,Call,29,HR Tech
24699,12548,101,20250506,Email,14,HR Tech
24700,12548,114,20250507,Workshop,199,HR Tech
24701,12549,115,20250312,Meeting,41,Security
24702,12549,115,20250313,Email,7,Security
24703,12549,115,20250314,Meeting,54,Security
24704,12549,115,20250317,Call,30,Security
24705,12550,154,20250325,Email,6,Security
24706,12550,154,20250326,Call,45,Security
24707,12550,154,20250327,Call,42,Security
24708,12550,154,20250328,Call,27,Security
24709,12550,154,20250331,Workshop,151,Security
24710,12550,154,20250331,Email,11,Security
24711,12550,154,20250401,Call,16,Security
24712,12550,154,20250401,Email,5,Security
24713,12550,154,20250402,Email,10,Security
24714,12550,118,20250403,Demo,100,Security
24715,12550,154,20250404,Email,15,Security
24716,12550,154,20250407,Email,14,Security
24717,12550,154,20250526,Meeting,86,Security
24718,12550,154,20250527,Email,8,Security
24719,12550,154,20250528,Email,13,Security
24720,12550,154,20250529,Call,21,Security
24721,12550,154,20250529,Email,10,Security
24722,12550,154,20250530,Call,44,Security
24723,12550,154,20250530,Call,16,Security
24724,12550,154,20250602,Demo,73,Security
24725,12550,154,20250602,Email,13,Security
24726,12550,154,20250603,Email,7,Security
24727,12550,154,20250604,Meeting,35,Security
24728,12550,154,20250605,Email,10,Security
24729,12551,131,20250508,Email,9,HR Tech
24730,12551,131,20250509,Meeting,80,HR Tech
24731,12551,148,20250512,Demo,119,HR Tech
24732,12551,131,20250513,Demo,109,HR Tech
24733,12551,131,20250514,Email,7,HR Tech
24734,12551,114,20250707,Demo,90,HR Tech
24735,12551,131,20250710,Email,14,HR Tech
24736,12551,131,20250807,Call,34,HR Tech
24737,12551,131,20250811,Meeting,33,HR Tech
24738,12551,131,20250812,Call,37,HR Tech
24739,12551,131,20251105,Email,13,HR Tech
24740,12551,131,20251106,Call,15,HR Tech
24741,12551,131,20251107,Email,15,HR Tech
24742,12551,131,20251110,Call,30,HR Tech
24743,12552,127,20260211,Call,38,Analytics
24744,12552,127,20260211,Meeting,45,Analytics
24745,12552,127,20260212,Email,8,Analytics
24746,12552,127,20260212,Call,44,Analytics
24747,12552,127,20260212,Email,12,Analytics
24748,12552,127,20260216,Call,38,Analytics
24749,12552,127,20260216,Call,25,Analytics
24750,12552,127,20260216,Meeting,51,Analytics
24751,12552,127,20260216,Meeting,40,Analytics
24752,12552,127,20260217,Email,6,Analytics
24753,12552,127,20260217,Meeting,53,Analytics
24754,12552,127,20260217,Email,10,Analytics
24755,12552,127,20260217,Email,5,Analytics
24756,12552,127,20260218,Meeting,81,Analytics
24757,12553,146,20250523,Email,11,Analytics
24758,12553,146,20250526,Call,36,Analytics
24759,12553,146,20250526,Call,22,Analytics
24760,12553,146,20250527,Meeting,79,Analytics
24761,12553,146,20250527,Email,5,Analytics
24762,12553,146,20250528,Demo,76,Analytics
24763,12553,146,20250528,Call,23,Analytics
24764,12553,146,20250529,Call,37,Analytics
24765,12553,146,20250529,Email,11,Analytics
24766,12553,118,20250530,Workshop,200,Analytics
24767,12553,142,20250530,Workshop,213,Analytics
24768,12553,146,20250602,Email,5,Analytics
24769,12553,146,20250602,Call,20,Analytics
24770,12553,146,20250603,Email,12,Analytics
24771,12553,146,20250603,Meeting,61,Analytics
24772,12553,118,20250604,Demo,75,Analytics
24773,12553,146,20250604,Call,31,Analytics
24774,12553,146,20250605,Email,6,Analytics
24775,12553,146,20250605,Call,42,Analytics
24776,12553,146,20250606,Email,10,Analytics
24777,12553,146,20250606,Call,20,Analytics
24778,12554,131,20250331,Email,12,Analytics
24779,12554,104,20250401,Demo,67,Analytics
24780,12554,131,20250402,Email,7,Analytics
24781,12554,131,20250403,Email,13,Analytics
24782,12554,131,20250404,Demo,111,Analytics
24783,12554,131,20250530,Call,35,Analytics
